product_id,product_name,brand,category,price,rating,review_count,color,size,material
145914,Chanel gray top,Chanel,Women-Top,193.02,3.3,2556,Gray,XL,Silk
145915,Zara purple shorts,Zara,Men-Shorts,445.91,4.8,1347,Purple,M,Linen
145916,Adidas purple t,Adidas,Men-T-Shirt,392.73,4.0,3533,Purple,XXL,Spandex
145917,Uniqlo brown skirt,Uniqlo,Women-Skirt,431.62,3.9,4328,Brown,XS,Leather
145918,Ralph Lauren gray t,Ralph Lauren,Kids-T-Shirt,259.1,4.2,3341,Gray,XXL,Spandex
145919,Adidas purple skirt,Adidas,Women-Skirt,190.98,5.0,1232,Purple,XXL,Denim
145920,Tommy Hilfiger white shirt,Tommy Hilfiger,Men-Shirt,342.53,4.4,3783,White,XL,Leather
145921,Mango blue shorts,Mango,Men-Shorts,131.43,3.8,2032,Blue,S,Spandex
145922,Gucci red t,Gucci,Men-T-Shirt,290.7,4.6,336,Red,L,Wool
145923,Forever 21 yellow t,Forever 21,Kids-T-Shirt,335.13,4.7,385,Yellow,M,Silk
145924,Zara brown t,Zara,Kids-T-Shirt,246.92,4.0,3781,Brown,L,Silk
145925,Prada blue t,Prada,Men-T-Shirt,314.43,4.8,1049,Blue,S,Wool
145926,Mango gray bag,Mango,Women-Bag,436.61,3.7,2033,Gray,XS,Leather
145927,Forever 21 purple top,Forever 21,Women-Top,129.35,4.8,2797,Purple,XL,Cotton
145928,ASOS red bag,ASOS,Women-Bag,25.99,4.2,3344,Red,S,Denim
145929,H&M pink t,H&M,Men-T-Shirt,441.77,3.0,3690,Pink,L,Leather
145930,Boohoo pink shoes,Boohoo,Women-Shoes,310.1,5.0,3638,Pink,XXL,Cotton
145931,Boohoo purple top,Boohoo,Women-Top,298.39,3.7,2438,Purple,S,Silk
145932,Levi's white suit,Levi's,Men-Suit,298.91,3.4,328,White,XS,Leather
145933,Tommy Hilfiger brown jacket,Tommy Hilfiger,Women-Jacket,350.61,4.4,4329,Brown,S,Linen
145934,Gucci pink jeans,Gucci,Men-Jeans,279.82,3.9,3452,Pink,S,Silk
145935,Tommy Hilfiger gray jeans,Tommy Hilfiger,Men-Jeans,398.59,3.7,824,Gray,M,Cotton
145936,Chanel brown shoes,Chanel,Women-Shoes,217.18,4.9,2455,Brown,XL,Denim
145937,Adidas white shirt,Adidas,Men-Shirt,298.67,3.9,1826,White,XL,Spandex
145938,Adidas pink shoes,Adidas,Men-Shoes,342.73,4.2,3138,Pink,M,Cotton
145939,Calvin Klein red skirt,Calvin Klein,Women-Skirt,382.82,4.3,1016,Red,XL,Cotton
145940,Chanel brown watch,Chanel,Men-Watch,229.69,4.1,1028,Brown,XS,Cotton
145941,Gucci green jeans,Gucci,Men-Jeans,86.37,5.0,4068,Green,L,Silk
145942,Tommy Hilfiger black skirt,Tommy Hilfiger,Women-Skirt,190.18,4.9,3915,Black,L,Polyester
145943,Bershka brown shoes,Bershka,Women-Shoes,270.8,4.2,1490,Brown,S,Spandex
145944,Gucci red bag,Gucci,Women-Bag,471.06,4.8,4717,Red,XXL,Denim
145945,Boohoo white suit,Boohoo,Men-Suit,397.63,4.9,4784,White,XL,Spandex
145946,Gucci pink watch,Gucci,Men-Watch,467.99,3.2,186,Pink,M,Polyester
145947,Uniqlo red skirt,Uniqlo,Women-Skirt,441.04,4.2,906,Red,L,Cotton
145948,Calvin Klein green skirt,Calvin Klein,Women-Skirt,204.39,4.4,862,Green,L,Leather
145949,Adidas green watch,Adidas,Men-Watch,195.93,4.6,3680,Green,XL,Wool
145950,Nike black dress,Nike,Women-Dress,332.42,4.4,3412,Black,S,Linen
145951,Boohoo gray watch,Boohoo,Men-Watch,184.54,4.3,3364,Gray,XS,Leather
145952,Nike yellow shoes,Nike,Men-Shoes,341.2,3.4,4544,Yellow,M,Linen
145953,H&M yellow top,H&M,Women-Top,218.74,4.0,731,Yellow,XS,Silk
145954,Bershka yellow t,Bershka,Men-T-Shirt,100.39,4.1,4316,Yellow,XS,Wool
145955,Bershka white shoes,Bershka,Women-Shoes,377.95,3.5,1310,White,L,Linen
145956,Louis Vuitton brown watch,Louis Vuitton,Men-Watch,70.9,3.8,4115,Brown,XS,Wool
145957,Louis Vuitton brown shirt,Louis Vuitton,Men-Shirt,85.46,4.6,2995,Brown,XXL,Cotton
145958,Nike red watch,Nike,Men-Watch,126.14,3.1,3886,Red,XXL,Cotton
145959,Uniqlo purple watch,Uniqlo,Men-Watch,265.25,3.5,2073,Purple,XXL,Spandex
145960,Gucci brown shoes,Gucci,Women-Shoes,324.7,3.8,278,Brown,M,Wool
145961,Forever 21 blue jeans,Forever 21,Men-Jeans,73.37,4.2,3145,Blue,L,Wool
145962,Uniqlo red jeans,Uniqlo,Men-Jeans,176.15,3.9,4126,Red,M,Leather
145963,H&M white top,H&M,Women-Top,320.42,4.0,720,White,S,Wool
145964,Zara pink bag,Zara,Women-Bag,203.92,3.9,1514,Pink,XS,Polyester
145965,Ralph Lauren yellow t,Ralph Lauren,Kids-T-Shirt,77.36,3.1,4174,Yellow,L,Silk
145966,Bershka gray shoes,Bershka,Men-Shoes,276.16,3.6,2237,Gray,XXL,Linen
145967,Boohoo green skirt,Boohoo,Women-Skirt,328.91,3.2,2697,Green,L,Linen
145968,Levi's green shoes,Levi's,Women-Shoes,32.36,4.7,2681,Green,XXL,Cotton
145969,Ralph Lauren blue shoes,Ralph Lauren,Men-Shoes,255.62,4.2,4778,Blue,M,Leather
145970,Gucci green jacket,Gucci,Women-Jacket,226.76,5.0,1498,Green,L,Leather
145971,Puma purple shoes,Puma,Men-Shoes,14.15,3.7,1743,Purple,XL,Denim
145972,Bershka purple bag,Bershka,Women-Bag,231.22,4.5,642,Purple,M,Polyester
145973,Uniqlo black jewelry,Uniqlo,Women-Jewelry,286.35,3.9,2830,Black,M,Denim
145974,ASOS blue shirt,ASOS,Men-Shirt,123.36,4.9,4050,Blue,S,Spandex
145975,Chanel purple watch,Chanel,Men-Watch,26.03,3.4,3543,Purple,XL,Silk
145976,Nike blue skirt,Nike,Women-Skirt,70.34,3.6,1063,Blue,XS,Wool
145977,Tommy Hilfiger black jeans,Tommy Hilfiger,Men-Jeans,483.45,3.3,4513,Black,S,Denim
145978,Chanel gray shoes,Chanel,Men-Shoes,207.84,3.8,539,Gray,XS,Spandex
145979,Adidas purple shoes,Adidas,Men-Shoes,127.4,4.1,3959,Purple,S,Silk
145980,ASOS pink shoes,ASOS,Men-Shoes,275.66,3.4,2405,Pink,XS,Cotton
145981,Tommy Hilfiger brown suit,Tommy Hilfiger,Men-Suit,402.71,4.1,2925,Brown,XL,Silk
145982,Nike gray bag,Nike,Women-Bag,224.65,3.6,265,Gray,XXL,Spandex
145983,Nike green shoes,Nike,Men-Shoes,432.44,3.7,2440,Green,L,Silk
145984,Puma blue shorts,Puma,Men-Shorts,453.39,3.6,2138,Blue,XS,Leather
145985,Chanel green shoes,Chanel,Men-Shoes,320.9,3.4,3766,Green,M,Silk
145986,Puma yellow t,Puma,Kids-T-Shirt,282.73,3.5,4609,Yellow,M,Cotton
145987,Adidas gray t,Adidas,Kids-T-Shirt,19.1,3.2,2322,Gray,XS,Leather
145988,Puma pink suit,Puma,Men-Suit,300.75,3.1,4422,Pink,XS,Wool
145989,Prada white jeans,Prada,Men-Jeans,266.18,4.3,3766,White,L,Polyester
145990,Adidas blue shirt,Adidas,Men-Shirt,108.32,4.7,904,Blue,XL,Wool
145991,Chanel purple shoes,Chanel,Women-Shoes,98.75,4.6,709,Purple,M,Cotton
145992,Gucci yellow t,Gucci,Kids-T-Shirt,479.61,4.2,4341,Yellow,XXL,Cotton
145993,Nike white shoes,Nike,Men-Shoes,401.2,5.0,2038,White,XL,Polyester
145994,Levi's gray t,Levi's,Kids-T-Shirt,117.71,3.1,3655,Gray,M,Silk
145995,Boohoo red jeans,Boohoo,Men-Jeans,344.3,4.4,4025,Red,XS,Polyester
145996,Calvin Klein yellow watch,Calvin Klein,Men-Watch,254.54,3.2,2255,Yellow,XXL,Denim
145997,Tommy Hilfiger black shirt,Tommy Hilfiger,Men-Shirt,424.4,4.9,4878,Black,L,Silk
145998,Gap blue t,Gap,Men-T-Shirt,100.27,4.7,553,Blue,L,Denim
145999,Forever 21 red shorts,Forever 21,Men-Shorts,56.62,3.8,3489,Red,S,Denim
146000,Louis Vuitton pink jewelry,Louis Vuitton,Women-Jewelry,317.0,3.1,3759,Pink,XXL,Silk
146001,Tommy Hilfiger green suit,Tommy Hilfiger,Men-Suit,27.59,3.3,219,Green,XXL,Silk
146002,H&M white dress,H&M,Women-Dress,445.96,4.9,1193,White,XL,Cotton
146003,Nike brown shoes,Nike,Women-Shoes,472.67,5.0,3585,Brown,XS,Leather
146004,Nike black shoes,Nike,Women-Shoes,241.29,3.1,139,Black,XL,Leather
146005,Gap purple skirt,Gap,Women-Skirt,297.63,3.8,1689,Purple,S,Cotton
146006,Gucci white shoes,Gucci,Women-Shoes,305.14,4.4,4353,White,XS,Silk
146007,Mango black bag,Mango,Women-Bag,184.43,3.5,3288,Black,XXL,Wool
146008,Adidas white skirt,Adidas,Women-Skirt,59.92,4.5,502,White,S,Wool
146009,Levi's black suit,Levi's,Men-Suit,190.85,4.7,2952,Black,M,Cotton
146010,Adidas yellow jeans,Adidas,Men-Jeans,227.68,4.2,269,Yellow,XL,Denim
146011,Gucci purple jacket,Gucci,Women-Jacket,498.94,3.3,3066,Purple,S,Leather
146012,Boohoo pink shirt,Boohoo,Men-Shirt,388.03,3.1,1950,Pink,XXL,Cotton
146013,Forever 21 black shoes,Forever 21,Women-Shoes,489.35,4.8,557,Black,M,Linen
146014,ASOS yellow top,ASOS,Women-Top,315.8,4.8,2317,Yellow,S,Linen
146015,Calvin Klein green shorts,Calvin Klein,Men-Shorts,204.03,3.6,1327,Green,XL,Cotton
146016,Puma brown shoes,Puma,Men-Shoes,216.42,3.2,181,Brown,XL,Spandex
146017,Boohoo blue shorts,Boohoo,Men-Shorts,342.34,3.2,790,Blue,S,Silk
146018,Tommy Hilfiger red shorts,Tommy Hilfiger,Men-Shorts,398.47,3.7,3674,Red,XXL,Linen
146019,Chanel red bag,Chanel,Women-Bag,268.37,4.2,924,Red,L,Leather
146020,Chanel black t,Chanel,Kids-T-Shirt,13.33,4.8,4302,Black,XXL,Cotton
146021,Levi's blue shorts,Levi's,Men-Shorts,169.72,3.8,4264,Blue,XL,Silk
146022,Gucci red t,Gucci,Kids-T-Shirt,364.67,4.8,1646,Red,M,Spandex
146023,Gap red dress,Gap,Women-Dress,55.43,4.9,4816,Red,S,Polyester
146024,Puma blue t,Puma,Men-T-Shirt,64.42,4.0,3054,Blue,M,Leather
146025,Boohoo yellow jeans,Boohoo,Men-Jeans,465.67,4.1,4753,Yellow,M,Cotton
146026,Prada gray shoes,Prada,Women-Shoes,14.72,3.7,4733,Gray,M,Leather
146027,Adidas red jacket,Adidas,Women-Jacket,399.36,3.9,2683,Red,XL,Spandex
146028,Mango white top,Mango,Women-Top,177.95,4.0,3265,White,S,Denim
146029,Nike yellow shirt,Nike,Men-Shirt,418.98,4.4,383,Yellow,XL,Polyester
146030,Chanel purple watch,Chanel,Men-Watch,163.59,4.3,3692,Purple,S,Denim
146031,Gap blue shirt,Gap,Men-Shirt,324.41,3.5,4998,Blue,S,Denim
146032,Nike white shoes,Nike,Men-Shoes,357.3,4.9,3566,White,M,Polyester
146033,Uniqlo black dress,Uniqlo,Women-Dress,53.25,4.6,1033,Black,L,Spandex
146034,H&M pink t,H&M,Men-T-Shirt,412.47,4.3,1218,Pink,L,Linen
146035,Calvin Klein black shorts,Calvin Klein,Men-Shorts,488.56,3.4,2830,Black,XS,Linen
146036,Puma white jacket,Puma,Women-Jacket,41.29,4.3,3046,White,XS,Cotton
146037,Zara purple shoes,Zara,Women-Shoes,136.88,3.1,536,Purple,XL,Spandex
146038,Uniqlo pink bag,Uniqlo,Women-Bag,216.35,4.5,3807,Pink,L,Wool
146039,Mango blue shirt,Mango,Men-Shirt,23.4,4.7,1908,Blue,M,Linen
146040,Boohoo green dress,Boohoo,Women-Dress,280.2,4.2,1432,Green,XS,Leather
146041,Calvin Klein red suit,Calvin Klein,Men-Suit,151.64,3.7,831,Red,XL,Denim
146042,Chanel red jewelry,Chanel,Women-Jewelry,354.81,3.5,2862,Red,L,Silk
146043,Nike red dress,Nike,Women-Dress,308.04,3.6,4248,Red,M,Wool
146044,Uniqlo black skirt,Uniqlo,Women-Skirt,317.8,4.7,2332,Black,M,Cotton
146045,Calvin Klein green t,Calvin Klein,Kids-T-Shirt,360.59,3.1,4785,Green,XXL,Denim
146046,Ralph Lauren brown top,Ralph Lauren,Women-Top,356.87,3.7,1008,Brown,M,Silk
146047,Prada red shirt,Prada,Men-Shirt,114.92,3.8,2638,Red,L,Polyester
146048,Tommy Hilfiger green t,Tommy Hilfiger,Men-T-Shirt,51.26,4.0,375,Green,XS,Linen
146049,Forever 21 blue watch,Forever 21,Men-Watch,123.79,4.2,396,Blue,L,Silk
146050,Levi's brown t,Levi's,Men-T-Shirt,442.0,4.3,3316,Brown,XS,Leather
146051,Puma white t,Puma,Kids-T-Shirt,23.31,3.6,3872,White,XS,Linen
146052,Calvin Klein white shirt,Calvin Klein,Men-Shirt,446.21,3.8,4140,White,L,Linen
146053,H&M black bag,H&M,Women-Bag,123.9,3.3,2869,Black,S,Leather
146054,Gucci white shoes,Gucci,Men-Shoes,349.2,3.2,3542,White,L,Linen
146055,Gap purple jeans,Gap,Men-Jeans,86.33,3.4,4320,Purple,XS,Cotton
146056,Louis Vuitton white dress,Louis Vuitton,Women-Dress,94.2,3.1,1034,White,XL,Silk
146057,Calvin Klein gray shoes,Calvin Klein,Women-Shoes,457.33,3.5,3673,Gray,XXL,Linen
146058,Gap pink suit,Gap,Men-Suit,420.37,3.0,2860,Pink,XL,Polyester
146059,Tommy Hilfiger white top,Tommy Hilfiger,Women-Top,57.07,3.3,4072,White,XL,Cotton
146060,Gucci pink jeans,Gucci,Men-Jeans,485.35,5.0,2011,Pink,XXL,Linen
146061,Zara green dress,Zara,Women-Dress,154.63,4.9,4737,Green,L,Silk
146062,Gap black shoes,Gap,Men-Shoes,72.59,3.6,2959,Black,XXL,Wool
146063,H&M red shoes,H&M,Men-Shoes,80.17,4.7,3415,Red,XS,Spandex
146064,Puma brown shoes,Puma,Men-Shoes,453.93,3.5,1701,Brown,S,Silk
146065,Forever 21 yellow shoes,Forever 21,Women-Shoes,103.79,4.8,3575,Yellow,XS,Leather
146066,Calvin Klein white shoes,Calvin Klein,Women-Shoes,109.18,4.1,2232,White,L,Leather
146067,ASOS red top,ASOS,Women-Top,178.87,3.1,2228,Red,XXL,Wool
146068,Nike gray t,Nike,Kids-T-Shirt,268.08,3.4,672,Gray,XXL,Polyester
146069,Adidas black shoes,Adidas,Women-Shoes,431.61,4.9,3211,Black,S,Polyester
146070,Tommy Hilfiger blue watch,Tommy Hilfiger,Men-Watch,108.16,4.6,2267,Blue,L,Denim
146071,Bershka black suit,Bershka,Men-Suit,375.4,3.4,3388,Black,XL,Silk
146072,Nike brown t,Nike,Men-T-Shirt,344.36,3.4,1286,Brown,S,Polyester
146073,Levi's pink jeans,Levi's,Men-Jeans,221.9,3.7,4132,Pink,S,Cotton
146074,Puma red bag,Puma,Women-Bag,388.88,4.2,1809,Red,S,Wool
146075,Nike yellow shirt,Nike,Men-Shirt,193.26,4.6,3287,Yellow,XL,Linen
146076,Calvin Klein brown suit,Calvin Klein,Men-Suit,376.25,3.0,532,Brown,S,Leather
146077,Forever 21 blue jewelry,Forever 21,Women-Jewelry,46.25,4.6,1990,Blue,L,Leather
146078,Gap white shirt,Gap,Men-Shirt,247.59,3.6,868,White,L,Silk
146079,Mango pink t,Mango,Kids-T-Shirt,359.69,3.7,534,Pink,XS,Linen
146080,Adidas blue suit,Adidas,Men-Suit,180.71,4.3,4003,Blue,M,Wool
146081,Forever 21 blue shorts,Forever 21,Men-Shorts,260.32,4.9,1083,Blue,XL,Polyester
146082,H&M blue bag,H&M,Women-Bag,452.92,3.4,4512,Blue,S,Wool
146083,Uniqlo green jewelry,Uniqlo,Women-Jewelry,80.87,3.1,550,Green,XL,Leather
146084,Levi's yellow t,Levi's,Men-T-Shirt,351.55,3.9,2250,Yellow,XL,Wool
146085,Zara black skirt,Zara,Women-Skirt,19.13,4.0,1092,Black,S,Wool
146086,Boohoo gray dress,Boohoo,Women-Dress,311.33,4.5,2672,Gray,M,Spandex
146087,Gucci pink skirt,Gucci,Women-Skirt,440.48,3.9,3799,Pink,XXL,Leather
146088,Gap black jeans,Gap,Men-Jeans,293.3,3.8,4983,Black,L,Wool
146089,Forever 21 pink jewelry,Forever 21,Women-Jewelry,244.34,3.7,2880,Pink,XL,Denim
146090,Uniqlo white bag,Uniqlo,Women-Bag,105.9,4.7,3512,White,S,Silk
146091,Prada black dress,Prada,Women-Dress,141.69,3.2,2021,Black,S,Cotton
146092,Bershka purple jeans,Bershka,Men-Jeans,482.37,4.7,3680,Purple,XL,Cotton
146093,Prada red shoes,Prada,Men-Shoes,118.99,3.1,1545,Red,XXL,Silk
146094,Levi's white shoes,Levi's,Women-Shoes,92.5,4.4,2985,White,L,Spandex
146095,Mango brown top,Mango,Women-Top,242.07,4.3,3391,Brown,L,Leather
146096,ASOS yellow watch,ASOS,Men-Watch,163.52,4.9,471,Yellow,XXL,Leather
146097,Nike red t,Nike,Men-T-Shirt,257.03,4.0,721,Red,XXL,Leather
146098,Puma pink top,Puma,Women-Top,253.62,4.8,975,Pink,M,Polyester
146099,Gap yellow shorts,Gap,Men-Shorts,441.08,4.7,3493,Yellow,XL,Wool
146100,Adidas brown skirt,Adidas,Women-Skirt,439.14,4.3,2350,Brown,S,Cotton
146101,H&M green shirt,H&M,Men-Shirt,102.75,3.2,2677,Green,L,Polyester
146102,Nike red watch,Nike,Men-Watch,157.66,3.5,2402,Red,XL,Polyester
146103,ASOS yellow jewelry,ASOS,Women-Jewelry,161.85,4.4,1729,Yellow,M,Polyester
146104,Tommy Hilfiger blue shirt,Tommy Hilfiger,Men-Shirt,355.94,5.0,911,Blue,L,Spandex
146105,Louis Vuitton white t,Louis Vuitton,Kids-T-Shirt,418.57,4.5,2045,White,S,Silk
146106,ASOS blue shorts,ASOS,Men-Shorts,360.01,3.8,745,Blue,S,Denim
146107,Prada gray t,Prada,Kids-T-Shirt,121.11,3.5,2136,Gray,L,Spandex
146108,ASOS yellow t,ASOS,Kids-T-Shirt,251.87,4.6,226,Yellow,XS,Silk
146109,Chanel blue suit,Chanel,Men-Suit,276.22,4.5,1678,Blue,L,Linen
146110,Ralph Lauren purple watch,Ralph Lauren,Men-Watch,269.08,4.2,1178,Purple,M,Cotton
146111,Calvin Klein white shorts,Calvin Klein,Men-Shorts,404.84,3.8,1231,White,XL,Leather
146112,ASOS yellow shoes,ASOS,Women-Shoes,153.93,4.0,1913,Yellow,XL,Denim
146113,Tommy Hilfiger purple t,Tommy Hilfiger,Kids-T-Shirt,21.6,4.8,4158,Purple,S,Leather
146114,Ralph Lauren green watch,Ralph Lauren,Men-Watch,465.89,4.3,1427,Green,XXL,Wool
146115,Uniqlo yellow bag,Uniqlo,Women-Bag,104.37,3.4,4030,Yellow,L,Spandex
146116,Puma red jacket,Puma,Women-Jacket,54.84,3.6,4919,Red,M,Leather
146117,Forever 21 gray jacket,Forever 21,Women-Jacket,187.94,3.4,1926,Gray,L,Silk
146118,Zara gray shorts,Zara,Men-Shorts,338.81,4.8,3983,Gray,XXL,Wool
146119,Louis Vuitton black shirt,Louis Vuitton,Men-Shirt,419.16,4.8,4103,Black,L,Spandex
146120,Ralph Lauren green t,Ralph Lauren,Kids-T-Shirt,349.52,3.6,3608,Green,XS,Linen
146121,Bershka white jacket,Bershka,Women-Jacket,372.41,3.1,70,White,L,Cotton
146122,Uniqlo white suit,Uniqlo,Men-Suit,341.57,3.6,321,White,L,Cotton
146123,Louis Vuitton yellow jacket,Louis Vuitton,Women-Jacket,334.87,4.8,2838,Yellow,M,Linen
146124,Ralph Lauren white t,Ralph Lauren,Kids-T-Shirt,426.37,3.6,1760,White,S,Leather
146125,Ralph Lauren black suit,Ralph Lauren,Men-Suit,102.4,4.1,573,Black,XL,Linen
146126,H&M yellow t,H&M,Kids-T-Shirt,43.02,4.3,673,Yellow,XL,Wool
146127,Levi's green jacket,Levi's,Women-Jacket,314.87,4.3,4794,Green,XS,Denim
146128,Forever 21 purple dress,Forever 21,Women-Dress,361.01,4.6,2205,Purple,XL,Spandex
146129,Adidas white jeans,Adidas,Men-Jeans,21.55,4.7,3455,White,L,Wool
146130,Gucci yellow skirt,Gucci,Women-Skirt,340.27,4.9,2265,Yellow,M,Cotton
146131,Calvin Klein white skirt,Calvin Klein,Women-Skirt,198.06,3.6,3850,White,XXL,Denim
146132,Louis Vuitton brown suit,Louis Vuitton,Men-Suit,343.42,3.8,3198,Brown,L,Cotton
146133,Louis Vuitton black dress,Louis Vuitton,Women-Dress,292.02,3.1,4954,Black,XXL,Polyester
146134,Gucci blue bag,Gucci,Women-Bag,182.56,3.5,4755,Blue,L,Cotton
146135,Puma yellow t,Puma,Men-T-Shirt,469.97,4.0,4218,Yellow,L,Leather
146136,Zara brown shoes,Zara,Men-Shoes,68.18,3.2,3555,Brown,M,Wool
146137,Prada black bag,Prada,Women-Bag,121.98,3.2,3642,Black,XS,Wool
146138,Gucci blue shirt,Gucci,Men-Shirt,107.76,4.1,2736,Blue,S,Polyester
146139,Bershka brown jewelry,Bershka,Women-Jewelry,62.4,4.6,21,Brown,S,Cotton
146140,Levi's white shoes,Levi's,Men-Shoes,124.67,3.9,2270,White,S,Wool
146141,Bershka green dress,Bershka,Women-Dress,326.74,4.9,2570,Green,XL,Cotton
146142,ASOS white t,ASOS,Kids-T-Shirt,137.62,4.8,4841,White,XXL,Linen
146143,Mango gray jeans,Mango,Men-Jeans,207.36,5.0,1375,Gray,M,Leather
146144,Puma white bag,Puma,Women-Bag,430.7,3.5,2451,White,M,Linen
146145,Bershka purple dress,Bershka,Women-Dress,358.74,4.2,4744,Purple,M,Cotton
146146,Tommy Hilfiger green bag,Tommy Hilfiger,Women-Bag,496.18,4.5,4327,Green,XXL,Linen
146147,H&M gray bag,H&M,Women-Bag,63.81,4.9,1288,Gray,S,Silk
146148,Calvin Klein brown suit,Calvin Klein,Men-Suit,117.35,3.7,188,Brown,L,Polyester
146149,Calvin Klein yellow skirt,Calvin Klein,Women-Skirt,369.03,4.2,3168,Yellow,L,Wool
146150,Adidas yellow jacket,Adidas,Women-Jacket,144.6,4.6,2127,Yellow,M,Spandex
146151,Puma yellow t,Puma,Kids-T-Shirt,119.51,3.6,4583,Yellow,XXL,Denim
146152,Puma yellow jeans,Puma,Men-Jeans,330.58,4.2,3328,Yellow,S,Cotton
146153,Levi's black jacket,Levi's,Women-Jacket,107.93,4.2,3389,Black,M,Silk
146154,Adidas yellow top,Adidas,Women-Top,34.25,4.3,2670,Yellow,S,Leather
146155,Prada black dress,Prada,Women-Dress,114.39,4.7,2564,Black,L,Polyester
146156,Boohoo purple top,Boohoo,Women-Top,62.46,4.0,2942,Purple,XL,Silk
146157,Adidas yellow top,Adidas,Women-Top,83.71,4.2,903,Yellow,L,Polyester
146158,H&M blue jacket,H&M,Women-Jacket,335.01,5.0,461,Blue,XL,Polyester
146159,Zara black shoes,Zara,Women-Shoes,65.75,4.6,1622,Black,XS,Silk
146160,Prada brown jacket,Prada,Women-Jacket,219.79,3.4,1917,Brown,XXL,Silk
146161,Mango red watch,Mango,Men-Watch,430.01,3.4,3704,Red,S,Linen
146162,Bershka blue suit,Bershka,Men-Suit,48.94,4.1,4975,Blue,XXL,Wool
146163,Uniqlo brown top,Uniqlo,Women-Top,217.43,3.1,4992,Brown,XS,Cotton
146164,Gap white dress,Gap,Women-Dress,497.46,3.4,3173,White,S,Denim
146165,Boohoo red t,Boohoo,Men-T-Shirt,416.15,4.4,1201,Red,M,Wool
146166,Louis Vuitton blue shoes,Louis Vuitton,Men-Shoes,68.59,3.3,194,Blue,XXL,Wool
146167,Mango yellow dress,Mango,Women-Dress,18.26,3.2,1088,Yellow,S,Spandex
146168,Tommy Hilfiger gray dress,Tommy Hilfiger,Women-Dress,158.76,3.9,646,Gray,XL,Silk
146169,Adidas white shorts,Adidas,Men-Shorts,443.72,3.3,3062,White,XS,Leather
146170,Adidas brown jeans,Adidas,Men-Jeans,36.88,3.3,3222,Brown,S,Polyester
146171,Prada blue shoes,Prada,Women-Shoes,132.53,4.7,3129,Blue,M,Polyester
146172,Levi's gray shirt,Levi's,Men-Shirt,438.27,3.2,1533,Gray,XXL,Spandex
146173,Ralph Lauren brown t,Ralph Lauren,Men-T-Shirt,254.15,3.3,3396,Brown,L,Leather
146174,Zara black shirt,Zara,Men-Shirt,67.76,3.6,3409,Black,S,Denim
146175,Gucci gray suit,Gucci,Men-Suit,250.45,3.2,4981,Gray,L,Linen
146176,Levi's purple bag,Levi's,Women-Bag,117.95,3.2,1418,Purple,XS,Leather
146177,Zara brown jewelry,Zara,Women-Jewelry,52.38,4.1,1819,Brown,XS,Cotton
146178,Gap brown t,Gap,Men-T-Shirt,389.39,4.6,528,Brown,XS,Linen
146179,Adidas purple top,Adidas,Women-Top,295.06,4.4,3927,Purple,XXL,Wool
146180,H&M white shoes,H&M,Men-Shoes,494.7,3.7,3523,White,L,Denim
146181,Chanel gray dress,Chanel,Women-Dress,196.9,3.9,4797,Gray,XL,Polyester
146182,Forever 21 purple jacket,Forever 21,Women-Jacket,253.5,3.3,2660,Purple,XXL,Spandex
146183,Levi's white dress,Levi's,Women-Dress,81.87,4.4,3535,White,XXL,Linen
146184,ASOS pink shorts,ASOS,Men-Shorts,416.44,4.8,924,Pink,XXL,Wool
146185,Prada red shorts,Prada,Men-Shorts,111.23,4.7,3875,Red,XS,Silk
146186,Chanel brown t,Chanel,Men-T-Shirt,135.63,4.3,4425,Brown,M,Linen
146187,Gucci yellow jewelry,Gucci,Women-Jewelry,451.49,4.4,3151,Yellow,XXL,Wool
146188,Gap gray jewelry,Gap,Women-Jewelry,362.21,4.0,3434,Gray,XS,Linen
146189,Bershka red dress,Bershka,Women-Dress,205.86,3.6,3448,Red,M,Spandex
146190,Tommy Hilfiger blue shoes,Tommy Hilfiger,Women-Shoes,42.49,3.1,4382,Blue,XL,Wool
146191,ASOS brown top,ASOS,Women-Top,228.83,4.2,1905,Brown,M,Spandex
146192,Gucci gray shirt,Gucci,Men-Shirt,392.2,3.7,3239,Gray,XXL,Cotton
146193,Uniqlo blue dress,Uniqlo,Women-Dress,483.81,4.1,4360,Blue,S,Denim
146194,Adidas red top,Adidas,Women-Top,14.9,3.8,3753,Red,XXL,Cotton
146195,ASOS yellow suit,ASOS,Men-Suit,102.51,3.1,3477,Yellow,L,Silk
146196,Mango red shirt,Mango,Men-Shirt,258.53,4.0,2206,Red,XL,Cotton
146197,Zara red jacket,Zara,Women-Jacket,208.01,4.4,1948,Red,XS,Cotton
146198,Calvin Klein brown shoes,Calvin Klein,Women-Shoes,469.91,4.5,4677,Brown,S,Spandex
146199,Ralph Lauren blue t,Ralph Lauren,Kids-T-Shirt,244.86,3.6,4074,Blue,M,Spandex
146200,Adidas purple t,Adidas,Men-T-Shirt,442.57,3.7,2867,Purple,XXL,Silk
146201,Puma white t,Puma,Men-T-Shirt,378.06,3.6,759,White,XXL,Linen
146202,Levi's pink jeans,Levi's,Men-Jeans,161.65,3.1,3468,Pink,S,Leather
146203,Boohoo black jacket,Boohoo,Women-Jacket,141.62,4.8,4921,Black,S,Spandex
146204,Ralph Lauren blue t,Ralph Lauren,Men-T-Shirt,130.46,4.6,4665,Blue,XL,Linen
